unique_id|competitor_name|store_name|store_addressline1|store_addressline2|store_suburb|store_state|store_postcode|store_addressid|extraction_date|product_name|brand|brand_type|grammage_quantity|grammage_unit|drained_weight|producthierarchy_level1|producthierarchy_level2|producthierarchy_level3|producthierarchy_level4|producthierarchy_level5|producthierarchy_level6|producthierarchy_level7|regular_price|selling_price|price_was|promotion_price|promotion_valid_from|promotion_valid_upto|promotion_type|percentage_discount|promotion_description|package_sizeof_sellingprice|per_unit_sizedescription|price_valid_from|price_per_unit|multi_buy_item_count|multi_buy_items_price_total|currency|breadcrumb|pdp_url|variants|product_description|instructions|storage_instructions|preparationinstructions|instructionforuse|country_of_origin|allergens|age_of_the_product|age_recommendations|flavour|nutritions|nutritional_information|vitamins|labelling|grade|region|packaging|receipies|processed_food|barcode|frozen|chilled|organictype|cooking_part|Handmade|max_heating_temperature|special_information|label_information|dimensions|special_nutrition_purpose|feeding_recommendation|warranty|color|model_number|material|usp|dosage_recommendation|tasting_note|food_preservation|size|rating|review|file_name_1|image_url_1|file_name_2|image_url_2|file_name_3|image_url_3|competitor_product_key|fit_guide|occasion|material_composition|style|care_instructions|heel_type|heel_height|upc|features|dietary_lifestyle|manufacturer_address|importer_address|distributor_address|vinification_details|recycling_information|return_address|alchol_by_volume|beer_deg|netcontent|netweight|site_shown_uom|ingredients|random_weight_flag|instock|promo_limit|product_unique_key|multibuy_items_pricesingle|perfect_match|servings_per_pack|Warning|suitable_for|standard_drinks|grape_variety|retail_limit
4002299433107|dm ||||||||2025-10-23|Halloween Jewels Black Skull, 1 St|Jofrika||1|St||Haushalt|Dekorieren & Einrichten|Herbstdeko|||||6.95|6.95||||||||||||||EUR|Haushalt > Dekorieren & Einrichten > Herbstdeko|https://www.dm.at/jofrika-halloween-jewels-black-skull-p4002299433107.html|colors :['Halloween Jewels Black Skull', 'Halloween Jewels Glam Skull']|Limited Edition - Halloween 2025 Farbe: Schwarz Selbstklebende Schmucksteine für die Haut Edler Stirn- und Gesichtsschmuck für Halloween Ideal für kreative Make-up-Ideen Die Jofrika Halloween Jewels Black Skull bieten eine stilvolle Möglichkeit, Halloween-Looks zu vervollständigen. Mit schwarzen, selbstklebenden Schmucksteinen lassen sich Stirn und Gesicht effektvoll dekorieren. Sie passen perfekt zu Day of the Dead oder La Catrina Kostümen und können mehrfach verwendet werden. Einfach anzubringen, sorgen sie für einen unvergesslichen Auftritt.  dm-Artikelnummer: 2476806 GTIN 4002299433107||||einfache Anwendung, selbstklebend, hautfreundlich.||||||||||||||||||Non-Organic|||||||||||||||||||||https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1755109345/assets/pas/images/10508bc7-80ad-4ee9-9e0b-334693538efa/jofrika-halloween-jewels-black-skull||||||||||||||'Anwendungsbereich': 'Gesicht', 'Grundfarbe': 'Schwarz', 'Effekt': 'Schimmernd / Glänzend'||Party x People GmbH Huettenstrasse 47 51469 Bergisch Gladbach produkt@partyxpoeple.de|||||||||||||||4002299433107P||||||||
4002299433114|dm ||||||||2025-10-23|Halloween Jewels Glam Skull, 1 St|Jofrika||1|St||Haushalt|Dekorieren & Einrichten|Herbstdeko|||||6.95|6.95||||||||||||||EUR|Haushalt > Dekorieren & Einrichten > Herbstdeko|https://www.dm.at/jofrika-halloween-jewels-glam-skull-p4002299433114.html|colors :['Halloween Jewels Black Skull', 'Halloween Jewels Glam Skull']|Limited Edition - Halloween 2025 Farbe: Transparent Selbstklebende Schmucksteine für die Haut Edler Stirn- und Gesichtsschmuck für Halloween Ideal für kreative Make-up-Ideen Die Jofrika Halloween Jewels Glam Skull bieten eine stilvolle Möglichkeit, Halloween-Looks zu vervollständigen. Mit glänzenden, selbstklebenden Schmucksteinen lassen sich Stirn und Gesicht effektvoll dekorieren. Sie passen perfekt zu Day of the Dead oder La Catrina Kostümen und können mehrfach verwendet werden. Einfach anzubringen, sorgen sie für einen unvergesslichen Auftritt.  dm-Artikelnummer: 2476807 GTIN 4002299433114||||selbstklebend, einfache Anwendung, hautfreundlich.||||||||||||||||||Non-Organic|||||||||||||||||||||https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1755113514/assets/pas/images/b5b77a9a-81ff-4d04-8a0b-a0eff785f82f/jofrika-halloween-jewels-glam-skull||https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1755113517/assets/pas/images/a9111a1f-90a4-40ab-81a7-cc99a80154a0/jofrika-halloween-jewels-glam-skull||||||||||||'Anwendungsbereich': 'Gesicht', 'Grundfarbe': 'Transparent', 'Effekt': 'Schimmernd / Glänzend'||Party x People GmbH Hüttenstraße 47 51469 Bergisch Gladbach produkt@partyxpoeple.de|||||||||||||||4002299433114P||||||||
4002299996459|dm ||||||||2025-10-23|Schminkset Creepy Aqua, 1 St|Jofrika||1|St||Haushalt|Dekorieren & Einrichten|Herbstdeko|||||6.95|6.95||||||||||||||EUR|Haushalt > Dekorieren & Einrichten > Herbstdeko|https://www.dm.at/jofrika-schminkset-creepy-aqua-p4002299996459.html||Limited Edition Kreatives Schminkset Für schaurige Halloween-Looks Vier wasserlösliche Farben Leicht mit Wasser und Seife abwaschbar Mit dem Creepy Aqua Schminkset von Jofrika werden der Fantasie keine Grenzen gesetzt und die gruseligsten Schminkideen zum Leben erweckt. Das Set beinhaltet vier wasserlösliche Farben, die sich perfekt für kreative und schaurige Halloween-Looks eignen. Mit dem beiliegenden Applikationspinsel lassen sich die Farben spielend leicht auftragen und ermöglichen ein präzises Ausarbeiten von Details. Die wasserlösliche Formel ist sanft zur Haut und lässt sich nach der Halloween-Party ganz einfach mit Wasser und Seife entfernen.  dm-Artikelnummer: 1516897 GTIN 4002299996459||||||||||||||||||||||Non-Organic|||||||||||||||||||||https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1755111590/assets/pas/images/5bdb6b66-6c04-4f3e-93f0-f683f9947bd2/jofrika-schminkset-creepy-aqua||||||||||||||'Hauttyp': 'Normal', 'Grundfarbe': 'Mehrfarbig'||Party x People GmbH Hüttenstr. 47 D-51469 Bergisch Gladbach Deutschland|||||||||||Ingredients: Calcium Carbonate, Glycerin, Maltodextrin, Talc, Stearyl Alcohol, Acacia Senegal Gum, Polyglyceryl-3 Palmitate, Sodium Benzoate, Alumina, Magnesium Oxide, [ +/- CI 15850, CI 77007, CI 77491, CI 77492, CI 77499, CI 77891].||||4002299996459P||||||||
4062196944366|dm ||||||||2025-10-23|Bastelset Halloween Moosgummi-Figuren zum Aufhängen, 1 St|Dekorieren & Einrichten||1|St||Baby & Kind|Spielzeug|Basteln & Kneten|||||5.95|5.95||||||||||||||EUR|Baby & Kind > Spielzeug > Basteln & Kneten|https://www.dm.at/dekorieren-und-einrichten-bastelset-halloween-moosgummi-figuren-zum-aufhaengen-p4062196944366.html||Limited Edition: Halloween Set enthält: 1x Moosgummi-Fledermaus, 1x Moosgummi-Katze. 1x Moosgummi-Spinne Für 3 Gruselfiguren Mit vorgestanzten Teilen Ideal als Halloween-Deko Das Halloween Bastelset mit Moosgummi-Figuren zum Aufhängen sorgt für kreativen Bastelspaß mit Gruselfaktor in der Herbstzeit. Das Set enthält alle notwendigen Materialien, um lustige Gruselfiguren wie eine Fledermaus, eine Katze und eine Spinne selbst zu gestalten. Dank der vorgestanzten Schaumstoffteile gelingt das Basteln kinderleicht und ohne großen Aufwand. Die fertigen Figuren eignen sich ideal als schaurig-schöne Dekoration zum Aufhängen für die Halloween-Zeit. Ein kreativer Spaß für die ganze Familie, der die Vorfreude auf das Gruselfest steigert.  dm-Artikelnummer: 3098461 GTIN 4062196944366||||||||||||||||||||||Non-Organic|||||||||||||||||||||https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1761116549/assets/pas/images/3edd84e4-c2e5-4083-9bfc-787419a1b098/dekorieren-und-einrichten-bastelset-halloween-moosgummi-figuren-zum-aufhaengen||https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1759787877/assets/pas/images/fbee042f-1eea-4b7d-870b-66f4b2647fd0/dekorieren-und-einrichten-bastelset-halloween-moosgummi-figuren-zum-aufhaengen||||||||||||||Brauns-Heitmann GmbH & Co. KG Lütkefeld 15 D-34414 Warburg deco@brauns-heitmann.de|||||||||||||||4062196944366P||||||||
9000101749298|dm ||||||||2025-10-23|Shampoo Full Hair Magic, 400 ml|Schwarzkopf GLISS||400|ml||Haare|Haarpflege|Shampoo|||||4.95|4.95||||||||||||||EUR|Haare > Haarpflege > Shampoo|https://www.dm.at/schwarzkopf-gliss-shampoo-full-hair-magic-p9000101749298.html||Füllendes Haarshampoo Mit Koffein und Peptiden Für kraftloses und brüchiges Haar Kann für bis zu 100% stärkeres Haar sorgen* In der praktischen Großpackung Das Shampoo Full Hair Magic von Schwarzkopf GLISS wurde speziell für kraftloses und brüchiges Haar entwickelt. Es reinigt sanft und verleiht dem Haar ein gepflegtes, geschmeidiges Aussehen. Das Shampoo kann die Haarstruktur unterstützen und dafür sorgen, dass das Haar sich leichter stylen lässt. Ideal für die tägliche Anwendung und für alle, die ihrem Haar mehr Stärke und Pflege schenken möchten.  *Im Vergleich zu unbehandeltem Haar.  dm-Artikelnummer: 3043052 GTIN 9000101749298||||Sanft im feuchten Haar verteilen. Gut ausspülen! Regelmäßig anwenden. Sanft im feuchten Haar verteilen. Gut ausspülen! Regelmäßig anwenden.||||||||||||||||||Non-Organic|||||||||||||||||||||https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1758145907/assets/pas/images/224e90e6-729c-4235-b2ac-324e957aaa0a/schwarzkopf-gliss-shampoo-full-hair-magic||https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1758145914/assets/pas/images/c6a4f02a-769d-40bb-85c2-678c85387f7c/schwarzkopf-gliss-shampoo-full-hair-magic||||||||||||'Produkteigenschaften': 'Ohne Silikone', 'Produkttyp': 'Shampoo', 'Effekt': 'Volumenverstärkend', 'Textur / Konsistenz / Applikation': 'Flüssig', 'Haartyp': 'brüchiges Haar, Geschädigtes/Strapaziertes Haar', 'Wirkung': 'Pflege'||Henkel Central Eastern Europe GmbH Erdbergstr. 29, 1030 Wien henkel.austria@henkel.com|||||||||||Aqua (Water, Eau),Sodium Laureth Sulfate,Sodium Chloride,Cocamidopropyl Betaine,Caffeine,Hydrolyzed Wheat Protein,Parfum (Fragrance),Sodium Benzoate,Coco-Glucoside,Citric Acid,Glyceryl Oleate,PEG-7 Glyceryl Cocoate,Hydroxypropyl Guar Hydroxypropyltrimonium Chloride,PEG-120 Methyl Glucose Dioleate,Glycol Distearate,Laureth-4,Hydrogenated Castor Oil,Limonene,Sodium Hydroxide,Benzyl Salicylate,Hexyl Cinnamal,Benzyl Alcohol,Propylene Glycol||||9000101749298P||||||||
4015100860467|dm ||||||||2025-10-23|Conditioner Intense Keratin, 250 ml|syoss||250|ml||Haare|Haarpflege|Conditioner|||||4.95|4.95||||||||||||||EUR|Haare > Haarpflege > Conditioner|https://www.dm.at/syoss-conditioner-intense-keratin-p4015100860467.html||Tiefenspülung Für bis zu 20x stärkeres Haar* Kann das Haar entwirren Mit 12 % Keratin-Aufbau-Komplex Ohne zu beschweren Der Conditioner Intense Keratin von syoss bietet eine reichhaltige Pflege für schwaches und brüchiges Haar. Mit 12 % Keratin-Aufbau-Komplex kann er das Haar stärken, ohne es zu beschweren. Die Formel mit 97 % Inhaltsstoffen natürlichen Ursprungs** kann für bis zu 20-mal stärkeres Haar im Vergleich zu unbehandeltem Haar sorgen. Einfach nach dem Shampoonieren anwenden, sanft einmassieren und gründlich ausspülen - ganz ohne Einwirkzeit.   *Im Vergleich zu unbehandeltem Haar  **Inkl. 86% Wasser  dm-Artikelnummer: 3047026 GTIN 4015100860467||||Nach dem Shampoonieren sanft in nasses Haar einarbeiten. Gründlich ausspülen.||||||||||||||||||Non-Organic|||||||||||||||||||||https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1758703511/assets/pas/images/d9354c7d-93ee-4820-95df-1c54d96e15ae/syoss-conditioner-intense-keratin||https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1758703518/assets/pas/images/d9df4f4f-4608-43ff-a486-6e280f877652/syoss-conditioner-intense-keratin||||||||||||'Textur / Konsistenz / Applikation': 'Flüssig', 'Haartyp': 'brüchiges Haar', 'Wirkung': 'Pflege'||Henkel Central Eastern Europe GmbH Erdbergstr. 29, 1030 Wien henkel.austria@henkel.com www.Henkel.at|||||||||||Aqua (Water, Eau), Cetearyl Alcohol, Isopropyl Myristate, Behentrimonium Chloride, Hydrolyzed Keratin, Distearoylethyl Hydroxyethylmonium Methosulfate, Stearamidopropyl Dimethylamine, Cetyl Palmitate, Dimethicone, Lactic Acid, Parfum (Fragrance), Isopropyl Alcohol, Cetrimonium Chloride, Sodium Benzoate, Guar Hydroxypropyltrimonium Chloride, Tetramethyl Acetyloctahydronaphthalenes, Sodium Hydroxide, Linalool, Linalyl Acetate||||4015100860467P||||||||
4015100860801|dm ||||||||2025-10-23|Haarmaske Intense Repair, 400 ml|syoss||400|ml||Haare|Haarpflege|Haarkur|||||7.95|7.95||||||||||||||EUR|Haare > Haarpflege > Haarkur|https://www.dm.at/syoss-haarmaske-intense-repair-p4015100860801.html||Haarkur Für trockenes und geschädigtes Haar Mit 13 % Protein-Pflege-Komplex Stärkt und schützt das Haar Minimiert Frizz ohne zu beschweren Die Syoss Haarmaske Intense Repair bietet intensive Pflege für trockenes und geschädigtes Haar. Mit einem 13 % Protein-Pflege-Komplex kann sie das Haar von innen stärken und vor zukünftigen Schäden schützen. Die reichhaltige Formel minimiert Frizz, ohne das Haar zu beschweren. Für geschmeidig aussehendes, gekräftigtes Haar - einfach zwei bis drei Minuten einwirken lassen.  dm-Artikelnummer: 3103528 GTIN 4015100860801||||Nach dem Waschen sanft auf das nasse Haar auftragen und für 2-3 Minuten einwirken lassen. 1-2 Mal pro Woche anwenden.||||||||||||||||||Non-Organic|||||||||||||||||||||https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1758703490/assets/pas/images/5c792e43-c236-41f8-b4ee-d7050f594ae3/syoss-haarmaske-intense-repair||https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1758703501/assets/pas/images/48a012da-1309-4e12-959b-c67f66669001/syoss-haarmaske-intense-repair||||||||||||'Textur / Konsistenz / Applikation': 'Creme / Mousse', 'Haartyp': 'Geschädigtes/Strapaziertes Haar, Trockenes Haar', 'Wirkung': 'Pflege, Leichte Kämmbarkeit, Anti-Frizz'||Henkel Central Eastern Europe GmbH Erdbergstr. 29, 1030 Wien henkel.austria@henkel.com www.Henkel.at|||||||||||Aqua (Water, Eau), Cetearyl Alcohol, Glycerin, Behentrimonium Chloride, Distearoylethyl Hydroxyethylmonium Methosulfate, Hydrolyzed Keratin, Hydrolyzed Soy Protein, Isopropyl Myristate, Behenamidopropyl Dimethylamine, Lactic Acid, Parfum (Fragrance), Amodimethicone, Butyrospermum Parkii (Shea) Butter, Isopropyl Alcohol, Sodium Benzoate, Ceteareth-20, Benzyl Salicylate, Hexyl Cinnamal, Sodium Hydroxide, Trideceth-10, Citronellol, Tetramethyl Acetyloctahydronaphthalenes, Limonene, Linalyl Acetate, Phenoxyethanol||||4015100860801P||||||||
9010439046150|dm ||||||||2025-10-23|Ohrenwärmer braun Reh, 1 St|PURSET||1|St||Haare|Mode Accessoires||||||9.95|9.95||||||||||||||EUR|Haare > Mode Accessoires|https://www.dm.at/purset-ohrenwaermer-braun-reh-p9010439046150.html||Ohrenschützer im Reh-Design Mit verspieltem Geweih Aus flauschigem Material Verleiht einen zauberhaften Look Perfekt für die Winterzeit Die Ohrenwärmer im braunen Reh-Design von PURSET sind ein zauberhaftes Accessoire für ein Winterwunderland. Wie von sanften Schneeflocken geküsst, schmiegt sich das flauschige Material an die Ohren und versprüht puren Winterzauber. Das entzückende Geweih verleiht dem Look eine märchenhafte und verspielte Note, die an einen Spaziergang durch einen verschneiten Wald erinnert. Ein charmanter Hingucker, der jedes Winteroutfit mit einer Prise Magie und Fantasie bereichert und die Vorfreude auf die gemütliche Jahreszeit weckt.  dm-Artikelnummer: 3062221 GTIN 9010439046150||||||||||||||||||||||Non-Organic|||||||||||||||||||||https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1755070714/assets/pas/images/a4e4fa30-61f0-47c3-a7e3-5d0d6c18311a/purset-ohrenwaermer-braun-reh||||||||||||||'Grundfarbe': 'Braun'||Purset GmbH Grabenweg 72, 6020 Innsbruck, Österreich|||||||||||||||9010439046150P||||||||
9010439046082|dm ||||||||2025-10-23|Haube creme, 1 St|PURSET||1|St||Haare|Mode Accessoires||||||9.95|9.95||||||||||||||EUR|Haare > Mode Accessoires|https://www.dm.at/purset-haube-creme-p9010439046082.html||Schlichte Mütze Für einen hohen Tragekomfort Hält die Ohren warm Ideal für die kalten Wintertage Die cremefarbene Haube von PURSET ist ein modisches Accessoire, das an kalten Tagen für angenehme Wärme sorgt. Dank ihres weichen Materials und der bequemen Passform bietet die Mütze einen hohen Tragekomfort. Das schlichte Design wird durch eine kontrastierende Naht am Umschlag stilvoll ergänzt und macht die Haube zu einem echten Hingucker. Sie lässt sich vielseitig kombinieren und rundet jedes Winteroutfit perfekt ab. Ein idealer Begleiter für Spaziergänge oder den Weg zur Arbeit.  dm-Artikelnummer: 3062189 GTIN 9010439046082||||||||||||||||||||||Non-Organic|||||||||||||||||||||https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1755070312/assets/pas/images/71c6c69c-03a8-42a2-b948-bb3977f4874c/purset-haube-creme||||||||||||||'Grundfarbe': 'Beige'||Purset GmbH Grabenweg 72, 6020 Innsbruck, Österreich|||||||||||||||9010439046082P||||||||
9010439046167|dm ||||||||2025-10-23|Mütze braun Reh-Optik, 1 St|PURSET||1|St||Baby & Kind|Kinderkleidung|Kinderhandschuhe, -mützen & -schals|||||9.95|9.95||||||||||||||EUR|Baby & Kind > Kinderkleidung > Kinderhandschuhe, -mützen & -schals|https://www.dm.at/purset-muetze-braun-reh-optik-p9010439046167.html||Winterliche Haube für Kinder In bezaubernder Reh-Optik Aus angenehmem Strickmaterial Hält die Ohren warm Die Mütze in brauner Reh-Optik von PURSE ist ein charmanter Begleiter für die kalte Jahreszeit. Das niedliche Design mit dem freundlichen Gesicht, der leuchtend roten Nase und dem kleinen Geweih zaubert ein Lächeln ins Gesicht. Gefertigt aus einem angenehmen Strickmaterial, schmiegt sich die Mütze weich an den Kopf. Der breite Umschlag sorgt für eine bequeme Passform. Ein verspieltes Accessoire, das jedem Winteroutfit eine fröhliche und festliche Note verleiht und zum Hingucker bei jedem Winterspaziergang wird.  dm-Artikelnummer: 3062263 GTIN 9010439046167||||||||||||||||||||||Non-Organic|||||||||||||||||||||https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1755067557/assets/pas/images/8ac9e605-0927-4a02-8172-d0980f580f63/purset-muetze-braun-reh-optik||||||||||||||'Grundfarbe': 'Braun'||Purset GmbH Grabenweg 72, 6020 Innsbruck, Österreich|||||||||||||||9010439046167P||||||||
4260734933463|dm ||||||||2025-10-23|Künstliche Nägel Press Ons Short Square Glass Nude, 30 St|Doonails||30|St||Make-up|Nägel|Kunstnägel|||||14.95|14.95||||||||||||||EUR|Make-up > Nägel > Kunstnägel|https://www.dm.at/doonails-kuenstliche-naegel-press-ons-short-square-glass-nude-p4260734933463.html|colors :['Künstliche Nägel Press Ons Short Square Love Paris ', 'Künstliche Nägel Press Ons Short Square Moss Green', 'Künstliche Nägel Press Ons Short Square Paradise', 'Künstliche Nägel Press Ons Short Square Bubblegum', 'Künstliche Nägel Press Ons Short Square Rose Red', 'Künstliche Nägel Press Ons Short Square Prosecco', 'Künstliche Nägel Press Ons Extra Short Square Latte', 'Künstliche Nägel Press Ons Short Square Cute Cucumber', 'Künstliche Nägel Press Ons Short Square Glass Grey', 'Künstliche Nägel Press Ons Short Square Glass Nude', 'Künstliche Nägel Press Ons Short Square Babyboomer', 'Künstliche Nägel Press Ons Short Square Peach Please']|Limited Edition Farbe: Glass Nude Soft-Gel Nägel zum Aufkleben Bis zu 2 Wochen Halt Können wiederverwendet werden Ein müheloses Design wie aus dem Nagelstudio bietet das DOONAILS künstliche Nägel Set Short Square in der Farbe Glass Nude. Der beige-weiße Schimmer lässt die Herbststimmung erwachen, schlicht und trendbewusst. Das innovative Soft-Gel-Material sorgt für einen natürlichen Look und ist wiederverwendbar. Dank der enthaltenen Klebesticker sind die Nägel einfach zu entfernen.  dm-Artikelnummer: 3093547 GTIN 4260734933463|Nur bestimmungsgemäß verwenden. Augenkontakt vermeiden. Außerhalb der Reichweite von Kindern aufbewahren. Sollte eine allergische Reaktion auftreten, die Anwendung abbrechen und ärztlichen Rat einholen.|||1. Vorbereitung: die Nägel in die gewünschte Form feilen und die Nagelhaut vorsichtig mit dem Rosenholzstäbchen zurückschieben. Die Nageloberfläche leicht mit einem Buffer anrauen, um die dünne Nagelhautschicht am Ansatz der Nagelplatte zu entfernen. Anschließend die Nägel mit dem Reinigungstuch gründlich säubern.  2. Passende Größe auswählen: die Press Ons sanft auf die Nägel drücken, um die richtige Größe zu ermitteln. Die passende Größe schließt bündig mit den Rändern der Naturnägel ab. Falls nötig, die Press Ons an den Seiten schmaler feilen, um eine perfekte Passform zu erreichen.  3. Klebesticker anbringen: die passenden Klebesticker auf die Nägel kleben und gut andrücken. Luftblasen mit dem Rosenholzstäbchen entfernen und den Schutzfilm abziehen. Für extra Halt kann alternativ der Doonails Nagelkleber verwendet werden.  4. Press Ons aufkleben: die Press Ons im 45-Grad-Winkel am Nagelansatz ansetzen und langsam absenken. Für etwa 60 Sekunden festhalten, um sie sicher zu befestigen.   Das Ergebnis: eine perfekte Maniküre in weniger als 10 Minuten.  Entfernung: die Press Ons lassen sich schnell und einfach entfernen. Dafür warmes Wasser, Doonails Entferner-Öl und einen Spritzer Seife verwenden. Der Vorgang ist schonend und pflegend für Hände und Nägel.||||||||||||||||||Non-Organic|||||||||||||||||||||https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1759871275/assets/pas/images/59f5876e-d0a9-4216-90be-f43f0690c660/doonails-kuenstliche-naegel-press-ons-short-square-glass-nude||https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1759871227/assets/pas/images/7730bb0c-2643-4aa9-b1a4-fa7fc90cf6ed/doonails-kuenstliche-naegel-press-ons-short-square-glass-nude||https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1759871252/assets/pas/images/0f542f79-892e-4829-a566-43896eaeb2fd/doonails-kuenstliche-naegel-press-ons-short-square-glass-nude||||||||||'Hauttyp': 'Normal', 'Produkteigenschaften': 'Wasserfest', 'Grundfarbe': 'Nude', 'Effekt': 'Langanhaltend, Schimmernd / Glänzend', 'Deckkraft': 'Volle Deckkraft'||DOONAILS LTD Archiepiskopou Makariou III, 59 MOUYIAS TOWER, Floor 3, Office 301 6017 Larnaca retail@doonails.com|||||||||||Ingredients: ACRYLATES COPOLYMER, POLYETHYLENE TEREPHTHALATE, POLYETHYLENE, ALCOHOL, AQUA||||4260734933463P||||||||
4260734935634|dm ||||||||2025-10-23|Künstliche Nägel Press Ons Short Square Glass Grey, 30 St|Doonails||30|St||Make-up|Nägel|Kunstnägel|||||14.95|14.95||||||||||||||EUR|Make-up > Nägel > Kunstnägel|https://www.dm.at/doonails-kuenstliche-naegel-press-ons-short-square-glass-grey-p4260734935634.html|colors :['Künstliche Nägel Press Ons Short Square Love Paris ', 'Künstliche Nägel Press Ons Short Square Moss Green', 'Künstliche Nägel Press Ons Short Square Paradise', 'Künstliche Nägel Press Ons Short Square Bubblegum', 'Künstliche Nägel Press Ons Short Square Rose Red', 'Künstliche Nägel Press Ons Short Square Prosecco', 'Künstliche Nägel Press Ons Extra Short Square Latte', 'Künstliche Nägel Press Ons Short Square Cute Cucumber', 'Künstliche Nägel Press Ons Short Square Glass Grey', 'Künstliche Nägel Press Ons Short Square Glass Nude', 'Künstliche Nägel Press Ons Short Square Babyboomer', 'Künstliche Nägel Press Ons Short Square Peach Please']|Limited Edition Farbe: Glass Grey Soft-Gel Nägel zum Aufkleben Bis zu 2 Wochen Halt Können wiederverwendet werden Ein müheloses Design wie aus dem Nagelstudio bietet das DOONAILS künstliche Nägel Set Short Square in der Farbe Glass Grey. Der spiegelnde grau-silber Schimmer lässt die Herbststimmung erwachen, schlicht und trendbewusst. Das innovative Soft-Gel-Material sorgt für einen natürlichen Look und ist wiederverwendbar. Dank der enthaltenen Klebesticker sind die Nägel einfach zu entfernen.  dm-Artikelnummer: 3093549 GTIN 4260734935634|Nur bestimmungsgemäß verwenden. Augenkontakt vermeiden. Außerhalb der Reichweite von Kindern aufbewahren. Sollte eine allergische Reaktion auftreten, die Anwendung abbrechen und ärztlichen Rat einholen.|||1. Vorbereitung: die Nägel in die gewünschte Form feilen und die Nagelhaut vorsichtig mit dem Rosenholzstäbchen zurückschieben. Die Nageloberfläche leicht mit einem Buffer anrauen, um die dünne Nagelhautschicht am Ansatz der Nagelplatte zu entfernen. Anschließend die Nägel mit dem Reinigungstuch gründlich säubern.  2. Passende Größe auswählen: die Press Ons sanft auf die Nägel drücken, um die richtige Größe zu ermitteln. Die passende Größe schließt bündig mit den Rändern der Naturnägel ab. Falls nötig, die Press Ons an den Seiten schmaler feilen, um eine perfekte Passform zu erreichen.  3. Klebesticker anbringen: die passenden Klebesticker auf die Nägel kleben und gut andrücken. Luftblasen mit dem Rosenholzstäbchen entfernen und den Schutzfilm abziehen. Für extra Halt kann alternativ der Doonails Nagelkleber verwendet werden.  4. Press Ons aufkleben: die Press Ons im 45-Grad-Winkel am Nagelansatz ansetzen und langsam absenken. Für etwa 60 Sekunden festhalten, um sie sicher zu befestigen.   Das Ergebnis: eine perfekte Maniküre in weniger als 10 Minuten.  Entfernung: die Press Ons lassen sich schnell und einfach entfernen. Dafür warmes Wasser, Doonails Entferner-Öl und einen Spritzer Seife verwenden. Der Vorgang ist schonend und pflegend für Hände und Nägel.||||||||||||||||||Non-Organic|||||||||||||||||||||https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1759963537/assets/pas/images/b4aafcff-433e-4b2d-90b5-3f8eddf830a1/doonails-kuenstliche-naegel-press-ons-short-square-glass-grey||https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1759870965/assets/pas/images/16750cef-b7b8-4dd3-a468-49bc3247e0c5/doonails-kuenstliche-naegel-press-ons-short-square-glass-grey||https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_440,w_500/v1759870990/assets/pas/images/7a0c760b-b6ab-43a4-afa8-69883a3cc0ed/doonails-kuenstliche-naegel-press-ons-short-square-glass-grey||||||||||'Hauttyp': 'Normal', 'Produkteigenschaften': 'Wasserfest', 'Grundfarbe': 'Grau', 'Effekt': 'Langanhaltend, Schimmernd / Glänzend', 'Deckkraft': 'Volle Deckkraft'||DOONAILS LTD Archiepiskopou Makariou III, 59 MOUYIAS TOWER, Floor 3, Office 301 6017 Larnaca retail@doonails.com|||||||||||Ingredients: ACRYLATES COPOLYMER, POLYETHYLENE TEREPHTHALATE, POLYETHYLENE, ALCOHOL, AQUA||||4260734935634P||||||||
